frame,label,mean_Cy3,mean_GFP,mean_ratio_Cy3/GFP,mean_ratio_GFP/Cy3,std_Cy3,std_GFP,std_ratio_Cy3/GFP,std_ratio_GFP/Cy3,Y,X,log_mean_ratio_GFP/Cy3
100,1,520.207612457,935.640138408,0.544689284619,1.8803774362999999,204.450360666,297.331821215,0.08177952244910001,0.301004526382,15.0,6259.0,0.6314725206808267
100,2,3871.18181818,599.101995565,6.36718646094,0.200796600438,1497.60289401,46.616787232600004,2.28016964856,0.149497961745,10.5,6409.0,-1.60546282139752
100,3,662.001550388,673.851162791,0.9638733766769999,1.11675319649,227.06830922,114.720041514,0.234757448216,0.33677384001000005,15.5,5963.5,0.11042554356074716
100,4,224.567307692,486.72716346199996,0.46288776413800004,2.18317011689,66.6855082318,140.81369419799998,0.04724826514830001,0.226125391954,22.5,8288.0,0.7807780025618092
100,5,229.304140127,492.69108280300003,0.466774520413,2.1644172077,63.5263738454,132.266126189,0.0473103093605,0.219665553149,18.5,8206.5,0.7721511370874952
100,6,228.91698113200002,492.362264151,0.466328121213,2.16612713921,60.5423758321,126.06301542899999,0.046848294704900005,0.218351848502,20.5,8242.0,0.7729408445523707
100,7,230.760180995,492.844645551,0.46966988875,2.15086139779,60.753450128599994,125.756120359,0.04738756476580001,0.21724304591200003,18.0,8263.5,0.765868412035621
100,8,226.825934579,485.587616822,0.468675934129,2.15555242603,64.3381206335,134.540015192,0.0471060207856,0.219974111523,20.0,8368.0,0.7680470368902566
100,9,227.113387978,486.030054645,0.46894865298,2.15434237936,63.4071067538,132.85119114,0.0472590644468,0.219646302863,20.5,8448.5,0.7674855165950135
100,10,232.92742551599997,504.66921314,0.463046927504,2.18201293586,62.279122956,131.144220408,0.0467816279949,0.224247008568,21.0,7981.0,0.7802478158351025
100,11,233.302457467,543.4593572780001,0.43664407712,2.34621150894,60.8484684994,158.221384086,0.061407059812199995,0.414155774845,18.5,8008.0,0.8528019034307891
100,12,233.239292365,516.944134078,0.453704583222,2.23142345096,62.8792664021,138.814931954,0.049332451362699994,0.25668698701,20.0,8032.0,0.8026397006493684
